merge_candidate_id,member_phrases,merge_basis,verdict,review_note,reviewer,reviewed_at
fd815d0080ea4c84d666,"[""is often solitary and territorial"", ""solitary and territorial"", ""typically solitary and territorial""]",lexical_signature,,,,
40ab0917cc486d703999,"[""a mouse has fur and a long, thin tail"", ""mice have fur and a long, thin tail""]",semantic_profile,,,,
464c25f25c0690a0b886,"[""saws have been used for thousands of years, with early versions made from stone and bronze"", ""saws have been used for thousands of years, with early versions made from stone or metal"", ""saws have been used since ancient times, with early versions made from stone and bone"", ""saws have been used since ancient times, with early versions made from stone or bronze"", ""saws have been used since ancient times, with early versions made from stone or metal"", ""saws have been used since ancient times, with early versions made from stone, bronze, and iron""]",semantic_profile,,,,
962d2591e98504e913a7,"[""can be tuned in fifths or fourths"", ""can be tuned in fourths or fifths"", ""tuned in fourths or fifths""]",lexical_signature,,,,
9c03e3101b6f45d35824,"[""broad, flat nose"", ""has a broad flat nose"", ""has a broad, flat nose""]",lexical_signature,,,,
9e6aa9e6a35e2e2bd08b,"[""flat and circular in shape"", ""flat and round in shape""]",semantic_profile,,,,
e3c76c2d29e767502c5a,"[""a dagger can be used to pry open objects"", ""a dagger can serve as a tool for prying open items""]",semantic_profile,,,,
17045aa337c5ce5c1e17,"[""a dress is usually worn by women and girls, though some styles are unisex"", ""dress is commonly worn by women and girls, though some styles are unisex"", ""dresses are commonly worn by women and girls, though some styles are unisex or designed for men""]",semantic_profile,,,,
a4b164985fc89cd35a5c,"[""used in combat and ceremonies"", ""used in combat or ceremonial contexts""]",semantic_profile,,,,
088451e566343cc26ff0,"[""typically longer than a hand-held weapon"", ""typically longer than a typical handheld weapon""]",semantic_profile,,,,
37b2700cf4341ecdb5c3,"[""used in hotels and homes"", ""used in hotels and spas""]",semantic_profile,,,,
14dd748109e742a70213,"[""interior seating arranged in rows"", ""interior seats arranged in rows""]",lexical_signature,,,,
c9ae3955e00de48dac5c,"[""wings are often patterned with veins"", ""wings have intricate vein patterns""]",semantic_profile,,,,
8df29fa4ca74bb612af1,"[""sharks have a countershaded coloration for camouflage"", ""sharks have a countershading coloration for camouflage""]",lexical_signature,,,,
490f4a3b28741fff25fb,"[""can grow to lengths of several feet"", ""can grow to lengths of several meters""]",semantic_profile,,,,
24220d67d86ad00e8d79,"[""tongs assist in opening jars or bottles"", ""tongs help in opening jars by gripping the lid firmly""]",semantic_profile,,,,
af3408ed174b97c1503b,"[""can be customized with designs or messages"", ""can be personalized with designs or messages""]",semantic_profile,,,,
9c35c445e90fa26dacad,"[""roosters protect hens from predators"", ""roosters protect the flock from predators"", ""roosters protect the henhouse from predators""]",semantic_profile,,,,
1f04dd7e033f7e23cb3e,"[""vans may have reinforced rear compartments for security"", ""vans may have reinforced rear panels for security""]",semantic_profile,,,,
8e574cf829dafbd9ff2e,"[""many species of tortoises are threatened or endangered due to habitat loss and poaching"", ""tortoises are threatened by habitat loss and poaching"", ""tortoises are vulnerable to habitat loss and poaching""]",semantic_profile,,,,
169d9b47c0c87e478224,"[""railway tracks consist of two parallel steel rails fixed to sleepers or ties"", ""railway tracks consist of two parallel steel rails laid on sleepers or ties"", ""railway tracks consist of two parallel steel rails, typically laid on sleepers or ties""]",semantic_profile,,,,
83a7bbfdd509147463b6,"[""can produce a sharp cracking sound"", ""produces a sharp cracking sound""]",lexical_signature,,,,
7420f39fd6e014dd7ee8,"[""can be part of a silverware set"", ""often part of a silverware set"", ""part of a silverware set""]",lexical_signature,,,,
6cae1fb064ab8c7ec097,"[""rhinoceroses can run at speeds of up to 30 miles per hour despite their size"", ""rhinoceroses can run at speeds of up to 40 km/h despite their size""]",semantic_profile,,,,
d8771bcaef9241b16588,"[""clings to tree trunks using stiff tail feathers"", ""clings to tree trunks using strong claws and tail feathers""]",semantic_profile,,,,
9c1c2c21862021802396,"[""carts are often constructed with two or four wheels, depending on their intended use"", ""carts often have two wheels but can also have four for larger loads"", ""carts typically have two or four wheels""]",semantic_profile,,,,
eb3c19f3b23e9c25a168,"[""can be found in various habitats including deserts and forests"", ""can be found in various habitats including forests and deserts"", ""found in various habitats including deserts and forests"", ""found in various habitats including forests and deserts"", ""is found in various habitats including forests and deserts""]",lexical_signature,,,,
834cef4cf47a9321dd4a,"[""shoes are designed for different weather conditions"", ""shoes are worn for different weather conditions""]",semantic_profile,,,,
8bbaeaf63359da288fd9,"[""is often used in preparation for sowing crops"", ""used in agricultural fields before sowing crops"", ""used in preparation for sowing crops""]",semantic_profile,,,,
1a5d1c3292122dbbb214,"[""herons are widespread and can be found on every continent except antarctica"", ""herons have a wide distribution, found on all continents except antarctica"", ""herons have a wide distribution, found on every continent except antarctica""]",semantic_profile,,,,
557ad26605ae22b0341f,"[""made of wood, often maple and spruce"", ""made of wood, often spruce and maple"", ""made of wood, typically spruce and maple"", ""made of wood, usually maple and spruce"", ""made of wood, usually spruce and maple"", ""typically made of wood, often maple and spruce""]",lexical_signature,,,,
676a187e198583bde10d,"[""the house sparrow is one of the most widespread species"", ""the house sparrow is one of the most widespread species of sparrow""]",semantic_profile,,,,
fa1ddc8c8b9fdb7bd219,"[""has antennae used for sensing the environment"", ""uses antennae to sense environmental changes""]",semantic_profile,,,,
2cf958daed7acda1c777,"[""typically made with a brass body and keys covered in felt or plastic"", ""typically made with a brass body and keys covered in pads""]",semantic_profile,,,,
828cd9f01f189737d426,"[""may have a designated pick-up or drop-off zone in certain areas"", ""may have specific pick-up and drop-off zones""]",semantic_profile,,,,
7291a13f1f8042575579,"[""associated with a relaxed or informal style"", ""associated with casual or relaxed style""]",semantic_profile,,,,
ff01c37881637a43559d,"[""found in grocery stores to weigh produce"", ""used in grocery stores to weigh produce""]",semantic_profile,,,,
df21cc8a9b965a987c67,"[""belongs to the pheasant family"", ""is a member of the pheasant family""]",semantic_profile,,,,
3127979a812c9bda2767,"[""a dress can be customized or altered to fit the wearer"", ""a dress may be altered to fit the wearer's body"", ""a dress may be tailored or altered to fit the wearer"", ""dress may be altered or tailored to fit the wearer""]",semantic_profile,,,,
3aa153291a97f2f94f10,"[""used in construction and woodworking for precise strikes"", ""used in construction and woodworking for precise tasks""]",semantic_profile,,,,
94fe7cf531b22ebb4b48,"[""hedgehogs can be transported in a carrier for safety and comfort"", ""hedgehogs can be transported in small carriers""]",semantic_profile,,,,
27cb9a1bbbfa81a9f272,"[""bagpipe can have decorative elements like tartan or carvings"", ""bagpipes can be decorated with intricate carvings and ornaments""]",semantic_profile,,,,
4e5eafe65b22393efc62,"[""panties are typically stored in a dresser drawer"", ""panties can be found in drawers or lingerie sections"", ""panties can be found in drawers or lingerie stores"", ""panties can be stored in a drawer or lingerie bag"", ""panties can be stored in drawers or lingerie bags""]",semantic_profile,,,,
bacfe11fae990bf3142b,"[""pelicans are associated with symbols of grace and dignity"", ""pelicans are associated with symbols of grace and elegance""]",semantic_profile,,,,
e84f37efdc8824589ca6,"[""often includes a lining for comfort"", ""typically has internal lining for comfort""]",semantic_profile,,,,
39a9e813541a1acf2aec,"[""squid can be processed into various culinary dishes"", ""squid can be processed into various seafood dishes""]",semantic_profile,,,,
5634cd44dfabc891d8b6,"[""dove has a small body"", ""dove has a small body size""]",semantic_profile,,,,
0f82a5844463dbc8d6ab,"[""dragonflies are insects with two pairs of transparent wings"", ""dragonflies have four transparent wings"", ""dragonfly has two pairs of transparent wings""]",semantic_profile,,,,
06e3340c4ae948e6b48c,"[""pigs have a litter of piglets, typically giving birth to 6-12 at a time"", ""pigs have a litter of piglets, typically ranging from 6 to 12 offspring""]",semantic_profile,,,,
2f875b8222b600e9cc91,"[""each team takes turns batting and fielding during a match"", ""each team takes turns batting and fielding, aiming to score runs""]",semantic_profile,,,,
08c3c5236be2b21e582c,"[""storks are sometimes kept in zoos and wildlife parks"", ""storks can be found in zoos and wildlife sanctuaries"", ""storks can be observed in zoos and wildlife parks"", ""storks can be observed in zoos and wildlife reserves"", ""storks can be observed in zoos and wildlife sanctuaries"", ""storks can be seen in zoos and wildlife reserves"", ""storks can be seen in zoos and wildlife sanctuaries""]",semantic_profile,,,,
58132bfa3300e0d48cde,"[""can emit a faint, musty odor when disturbed"", ""can emit a slight odor when disturbed"", ""emits a faint, musty odor when disturbed""]",semantic_profile,,,,
db8c9bd8ead37bd5f5cc,"[""can be played in various musical genres"", ""can play in various musical genres""]",lexical_signature,,,,
94276feeacdaf1f66f12,"[""provides modesty and privacy at beaches or pools"", ""provides modesty and social acceptability at beaches and pools"", ""provides modesty and social appropriateness at beaches and pools"", ""provides modesty while at the beach or pool""]",semantic_profile,,,,
659125ecd8eea87e1aa5,"[""used in cooking and industrial processes"", ""used in cooking, baking, and scientific experiments""]",semantic_profile,,,,
